congress,chamber,rollnumber,icpsr,cast_code,prob
117,House,78,21352,1,100.0
117,House,78,21353,6,100.0
117,House,78,21355,6,100.0
117,House,78,21356,6,100.0
117,House,78,21358,1,100.0
117,House,78,21359,6,100.0
117,House,78,21360,6,100.0
117,House,78,21362,1,100.0
117,House,78,21364,6,100.0
117,House,78,21365,1,100.0
117,House,78,21366,1,99.9
117,House,78,21367,6,100.0
117,House,78,21368,1,100.0
117,House,78,21370,1,100.0
117,House,78,21371,1,100.0
117,House,78,21372,1,100.0
117,House,78,21373,6,100.0
117,House,78,21375,1,100.0
117,House,78,21500,6,100.0
117,House,78,21502,1,100.0
117,House,78,21503,6,100.0
117,House,78,21504,1,100.0
117,House,78,21506,1,100.0
117,House,78,21507,1,100.0
117,House,78,21508,1,100.0
117,House,78,21510,6,100.0
117,House,78,21513,6,100.0
117,House,78,21514,6,100.0
117,House,78,21515,6,100.0
117,House,78,21516,6,100.0
117,House,78,21519,6,100.0
117,House,78,21523,6,100.0
117,House,78,21525,1,100.0
117,House,78,21526,6,100.0
117,House,78,21529,1,100.0
117,House,78,21530,1,100.0
117,House,78,21531,6,100.0
117,House,78,21536,1,100.0
117,House,78,21538,1,100.0
117,House,78,21539,6,100.0
117,House,78,21540,1,100.0
117,House,78,21541,6,99.9
117,House,78,21542,6,99.7
117,House,78,21544,6,100.0
117,House,78,21545,1,100.0
117,House,78,21548,1,100.0
117,House,78,21551,6,100.0
117,House,78,21554,1,100.0
117,House,78,21556,6,100.0
117,House,78,21557,6,100.0
117,House,78,21559,6,100.0
117,House,78,21561,6,100.0
117,House,78,21562,6,100.0
117,House,78,21563,6,100.0
117,House,78,21564,6,100.0
117,House,78,21565,6,100.0
117,House,78,21566,1,100.0
117,House,78,21700,6,100.0
117,House,78,21701,6,100.0
117,House,78,21702,6,100.0
117,House,78,21703,1,100.0
117,House,78,21704,6,100.0
117,House,78,21705,6,100.0
117,House,78,21706,1,100.0
117,House,78,21707,1,100.0
117,House,78,21708,6,100.0
117,House,78,21709,1,100.0
117,House,78,21710,6,100.0
117,House,78,21711,1,99.9
117,House,78,21712,1,99.5
117,House,78,21713,1,100.0
117,House,78,21714,6,100.0
117,House,78,21715,1,100.0
117,House,78,21717,6,100.0
117,House,78,21718,6,98.5
117,House,78,21719,9,100.0
117,House,78,21720,6,100.0
117,House,78,21722,1,100.0
117,House,78,21723,1,92.1
117,House,78,21724,6,100.0
117,House,78,21725,6,100.0
117,House,78,21726,1,100.0
117,House,78,21727,6,100.0
117,House,78,21728,1,100.0
117,House,78,21730,1,100.0
117,House,78,21731,6,100.0
117,House,78,21732,1,99.8
117,House,78,21735,6,100.0
117,House,78,21736,1,100.0
117,House,78,21738,9,95.8
117,House,78,21739,1,98.0
117,House,78,21740,1,100.0
117,House,78,21741,1,100.0
117,House,78,21744,6,100.0
117,House,78,21745,6,100.0
117,House,78,21746,1,100.0
117,House,78,21747,1,99.2
117,House,78,21749,6,100.0
117,House,78,21750,6,100.0
117,House,78,21753,6,100.0
117,House,78,21754,1,100.0
117,House,78,21755,6,100.0
117,House,78,21756,1,88.3
117,House,78,21757,6,100.0
117,House,78,21758,6,100.0
117,House,78,21759,9,100.0
117,House,78,21760,6,100.0
117,House,78,21761,1,100.0
117,House,78,21762,1,100.0
117,House,78,21763,1,100.0
117,House,78,21900,1,100.0
117,House,78,21901,9,100.0
117,House,78,21902,1,98.6
117,House,78,21903,6,100.0
117,House,78,21905,6,100.0
117,House,78,21906,1,100.0
117,House,78,21908,6,100.0
117,House,78,21910,1,99.7
117,House,78,21911,6,100.0
117,House,78,21912,1,99.7
117,House,78,21914,1,99.7
117,House,78,21915,1,100.0
117,House,78,21916,1,99.1
117,House,78,21917,1,100.0
117,House,78,21919,1,100.0
117,House,78,21920,6,100.0
117,House,78,21921,1,100.0
117,House,78,21922,1,100.0
117,House,78,21923,6,21.0
117,House,78,21924,6,100.0
117,House,78,21925,6,100.0
117,House,78,21926,6,100.0
117,House,78,21927,6,100.0
117,House,78,21929,6,100.0
117,House,78,21930,1,100.0
117,House,78,21931,1,100.0
117,House,78,21934,1,99.9
117,House,78,21935,6,100.0
117,House,78,21936,6,100.0
117,House,78,21937,1,99.7
117,House,78,21938,1,99.9
117,House,78,21939,1,100.0
117,House,78,21940,1,100.0
117,House,78,21941,1,95.8
117,House,78,21942,1,99.8
117,House,78,21944,1,99.5
117,House,78,21945,6,100.0
117,House,78,21946,6,100.0
117,House,78,21948,1,100.0
117,House,78,21949,1,99.9
117,House,78,21950,1,100.0
117,House,78,21951,1,99.9
117,House,78,21952,6,100.0
117,House,78,21953,1,99.7
117,House,78,21954,1,98.2
117,House,78,21955,1,100.0
117,House,78,21956,6,100.0
117,House,78,21959,6,100.0
117,House,78,21961,6,100.0
117,House,78,21962,1,100.0
117,House,78,21964,1,97.4
117,House,78,21965,1,99.5
117,House,78,21966,1,93.5
117,House,78,21968,1,100.0
117,House,78,21969,6,100.0
117,House,78,21970,6,100.0
117,House,78,21971,6,100.0
117,House,78,21972,1,100.0
117,House,78,21973,6,100.0
117,House,78,21974,6,100.0
117,House,78,21975,1,99.9
117,House,78,21977,1,100.0
117,House,78,21978,1,99.9
117,House,78,21979,1,100.0
117,House,78,21981,9,100.0
117,House,78,21983,1,100.0
117,House,78,21985,6,100.0
117,House,78,21986,6,100.0
117,House,78,21987,6,100.0
117,House,78,21988,6,100.0
117,House,78,21989,6,100.0
117,House,78,21990,6,100.0
117,House,78,22100,1,100.0
117,House,78,22101,6,100.0
117,House,78,22102,6,100.0
117,House,78,22103,6,100.0
117,House,78,22104,1,99.7
117,House,78,22105,1,100.0
117,House,78,22106,1,100.0
117,House,78,22107,6,100.0
117,House,78,22108,6,100.0
117,House,78,22109,6,100.0
117,House,78,22110,6,100.0
117,House,78,22111,6,100.0
117,House,78,22112,6,100.0
117,House,78,22113,6,100.0
117,House,78,22114,6,100.0
117,House,78,22115,6,100.0
117,House,78,22116,6,100.0
117,House,78,22117,6,100.0
117,House,78,22118,6,100.0
117,House,78,22119,6,100.0
117,House,78,22120,6,100.0
117,House,78,22121,6,100.0
117,House,78,22122,6,100.0
117,House,78,22123,6,100.0
117,House,78,22124,6,100.0
117,House,78,22125,6,100.0
117,House,78,22126,1,100.0
117,House,78,22127,1,100.0
117,House,78,22128,1,100.0
117,House,78,22129,6,100.0
117,House,78,22130,6,100.0
117,House,78,22131,1,100.0
117,House,78,22132,6,100.0
117,House,78,22133,6,100.0
117,House,78,22134,6,100.0
117,House,78,22135,1,100.0
117,House,78,22136,6,100.0
117,House,78,22137,6,100.0
117,House,78,22138,6,100.0
117,House,78,22139,6,100.0
117,House,78,22140,6,100.0
117,House,78,22141,6,100.0
117,House,78,22142,1,100.0
117,House,78,22143,6,100.0
117,House,78,22144,1,100.0
117,House,78,22145,6,100.0
117,House,78,22146,6,100.0
117,House,78,22147,6,100.0
117,House,78,22148,6,100.0
117,House,78,22149,1,100.0
117,House,78,22150,6,100.0
117,House,78,22151,6,100.0
117,House,78,22152,6,100.0
117,House,78,22153,1,100.0
117,House,78,22154,1,100.0
117,House,78,22155,6,100.0
117,House,78,22156,1,100.0
117,House,78,29106,1,100.0
117,House,78,29109,1,100.0
117,House,78,29312,1,100.0
117,House,78,29317,1,100.0
117,House,78,29323,6,100.0
117,House,78,29337,1,100.0
117,House,78,29339,1,99.8
117,House,78,29346,1,100.0
117,House,78,29368,1,100.0
117,House,78,29377,1,100.0
117,House,78,29378,1,100.0
117,House,78,29379,1,100.0
117,House,78,29393,6,100.0
117,House,78,29504,1,100.0
117,House,78,29550,6,100.0
117,House,78,29561,1,100.0
117,House,78,29571,1,100.0
117,House,78,29573,1,100.0
117,House,78,29588,1,100.0
117,House,78,29701,6,100.0
117,House,78,29707,1,100.0
117,House,78,29710,1,100.0
117,House,78,29717,1,100.0
117,House,78,29729,1,100.0
117,House,78,29741,1,100.0
117,House,78,29759,6,100.0
117,House,78,29760,9,100.0
117,House,78,29762,6,100.0
117,House,78,29768,1,100.0
117,House,78,29769,1,99.9
117,House,78,29776,1,100.0
117,House,78,29778,1,100.0
117,House,78,29901,1,100.0
117,House,78,29903,1,100.0
117,House,78,29908,1,100.0
117,House,78,29910,9,100.0
117,House,78,29911,1,100.0
117,House,78,31101,1,100.0
117,House,78,31102,6,100.0
117,House,78,31103,1,100.0
117,House,78,39301,1,100.0
117,House,78,39305,1,100.0
117,House,78,39307,1,100.0
117,House,78,91980,6,99.4
117,House,79,14066,9,
117,House,79,14854,1,
117,House,79,14863,1,
117,House,79,14873,1,
117,House,79,15019,1,
117,House,79,15029,1,
117,House,79,15410,1,
117,House,79,15433,1,
117,House,79,15438,1,
117,House,79,15446,1,
117,House,79,15454,1,
117,House,79,15616,1,
117,House,79,20104,1,
117,House,79,20107,1,
117,House,79,20119,1,
117,House,79,20122,1,
117,House,79,20124,1,
117,House,79,20136,1,
117,House,79,20138,9,
117,House,79,20145,1,
117,House,79,20301,1,
117,House,79,20305,1,
117,House,79,20307,1,
117,House,79,20310,1,
117,House,79,20316,1,
117,House,79,20321,1,
117,House,79,20322,1,
117,House,79,20329,1,
117,House,79,20340,1,
117,House,79,20342,1,
117,House,79,20343,1,
117,House,79,20344,1,
117,House,79,20355,1,
117,House,79,20356,1,
117,House,79,20501,1,
117,House,79,20504,1,
117,House,79,20517,1,
117,House,79,20518,1,
117,House,79,20519,1,
117,House,79,20521,1,
117,House,79,20522,9,
117,House,79,20527,1,
117,House,79,20529,1,
117,House,79,20530,1,
117,House,79,20533,1,
117,House,79,20535,1,
117,House,79,20537,1,
117,House,79,20538,1,
117,House,79,20542,1,
117,House,79,20702,1,
117,House,79,20703,1,
117,House,79,20704,1,
117,House,79,20705,1,
117,House,79,20706,1,
117,House,79,20708,1,
117,House,79,20709,1,
117,House,79,20712,1,
117,House,79,20723,1,
117,House,79,20724,1,
117,House,79,20725,1,
117,House,79,20729,1,
117,House,79,20733,9,
117,House,79,20738,1,
117,House,79,20748,1,
117,House,79,20749,1,
117,House,79,20750,1,
117,House,79,20755,1,
117,House,79,20756,1,
117,House,79,20757,1,
117,House,79,20758,1,
117,House,79,20759,1,
117,House,79,20762,1,
117,House,79,20902,1,
117,House,79,20903,6,
117,House,79,20907,1,
117,House,79,20909,1,
117,House,79,20916,1,
117,House,79,20920,1,
117,House,79,20926,1,
117,House,79,20927,1,
117,House,79,20934,1,
117,House,79,20944,1,
117,House,79,20946,1,
117,House,79,20952,1,
117,House,79,20954,1,
117,House,79,20955,1,
117,House,79,20958,1,
117,House,79,20959,1,
117,House,79,21101,1,
117,House,79,21102,1,
117,House,79,21103,1,
117,House,79,21105,1,
117,House,79,21106,1,
117,House,79,21108,1,
117,House,79,21110,1,
117,House,79,21116,1,
117,House,79,21118,1,
117,House,79,21123,1,
117,House,79,21128,1,
117,House,79,21132,1,
117,House,79,21139,1,
117,House,79,21140,1,
117,House,79,21142,1,
117,House,79,21148,1,
117,House,79,21149,1,
117,House,79,21150,1,
117,House,79,21162,1,
117,House,79,21163,1,
117,House,79,21165,1,
117,House,79,21167,1,
117,House,79,21172,1,
117,House,79,21174,1,
117,House,79,21178,1,
117,House,79,21179,1,
117,House,79,21187,1,
117,House,79,21188,1,
117,House,79,21191,1,
117,House,79,21193,1,
117,House,79,21196,1,
117,House,79,21198,1,
117,House,79,21302,1,
117,House,79,21303,1,
117,House,79,21304,1,
117,House,79,21306,1,
117,House,79,21307,1,
117,House,79,21308,1,
117,House,79,21309,1,
117,House,79,21311,1,
117,House,79,21312,1,
117,House,79,21313,1,
117,House,79,21314,1,
117,House,79,21315,1,
117,House,79,21321,1,
117,House,79,21326,1,
117,House,79,21328,1,
117,House,79,21329,1,
117,House,79,21330,1,
117,House,79,21333,1,
117,House,79,21337,1,
117,House,79,21339,1,
117,House,79,21340,1,
117,House,79,21342,1,
117,House,79,21343,1,
117,House,79,21344,1,
117,House,79,21346,1,
117,House,79,21351,1,
117,House,79,21352,1,
117,House,79,21353,1,
117,House,79,21355,1,
117,House,79,21356,1,
117,House,79,21358,1,
117,House,79,21359,1,
117,House,79,21360,1,
117,House,79,21362,1,
117,House,79,21364,1,
117,House,79,21365,1,
117,House,79,21366,1,
117,House,79,21367,1,
117,House,79,21368,1,
117,House,79,21370,1,
117,House,79,21371,1,
117,House,79,21372,1,
117,House,79,21373,1,
117,House,79,21375,1,
117,House,79,21500,1,
117,House,79,21502,1,
117,House,79,21503,1,
117,House,79,21504,1,
117,House,79,21506,1,
117,House,79,21507,1,
117,House,79,21508,1,
117,House,79,21510,1,
117,House,79,21513,1,
117,House,79,21514,1,
117,House,79,21515,1,
117,House,79,21516,1,
117,House,79,21519,1,
117,House,79,21523,1,
117,House,79,21525,1,
117,House,79,21526,1,
117,House,79,21529,1,
117,House,79,21530,1,
117,House,79,21531,1,
117,House,79,21536,1,
117,House,79,21538,1,
117,House,79,21539,1,
117,House,79,21540,1,
117,House,79,21541,1,
117,House,79,21542,1,
117,House,79,21544,1,
117,House,79,21545,1,
117,House,79,21548,1,
117,House,79,21551,1,
117,House,79,21554,1,
117,House,79,21556,1,
117,House,79,21557,1,
117,House,79,21559,1,
117,House,79,21561,1,
117,House,79,21562,1,
117,House,79,21563,1,
117,House,79,21564,1,
117,House,79,21565,1,
117,House,79,21566,1,
117,House,79,21700,1,
117,House,79,21701,1,
117,House,79,21702,1,
117,House,79,21703,1,
117,House,79,21704,1,
117,House,79,21705,1,
117,House,79,21706,1,
117,House,79,21707,1,
117,House,79,21708,1,
117,House,79,21709,1,
117,House,79,21710,1,
117,House,79,21711,1,
117,House,79,21712,1,
117,House,79,21713,1,
117,House,79,21714,1,
117,House,79,21715,1,
117,House,79,21717,1,
117,House,79,21718,1,
117,House,79,21719,9,
117,House,79,21720,1,
117,House,79,21722,1,
117,House,79,21723,1,
117,House,79,21724,1,
117,House,79,21725,1,
117,House,79,21726,1,
117,House,79,21727,1,
117,House,79,21728,1,
117,House,79,21730,1,
117,House,79,21731,1,
117,House,79,21732,1,
117,House,79,21735,1,
117,House,79,21736,1,
117,House,79,21738,9,
117,House,79,21739,1,
117,House,79,21740,1,
117,House,79,21741,1,
117,House,79,21744,1,
117,House,79,21745,1,
117,House,79,21746,1,
117,House,79,21747,1,
117,House,79,21749,1,
117,House,79,21750,1,
117,House,79,21753,1,
117,House,79,21754,1,
117,House,79,21755,1,
117,House,79,21756,1,
117,House,79,21757,1,
117,House,79,21758,1,
117,House,79,21759,9,
117,House,79,21760,1,
117,House,79,21761,1,
117,House,79,21762,1,
117,House,79,21763,1,
117,House,79,21900,1,
117,House,79,21901,9,
117,House,79,21902,1,
117,House,79,21903,1,
117,House,79,21905,1,
117,House,79,21906,1,
117,House,79,21908,1,
117,House,79,21910,1,
117,House,79,21911,1,
117,House,79,21912,1,
117,House,79,21914,1,
117,House,79,21915,1,
117,House,79,21916,1,
117,House,79,21917,1,
117,House,79,21919,1,
117,House,79,21920,1,
117,House,79,21921,1,
117,House,79,21922,1,
117,House,79,21923,1,
117,House,79,21924,1,
117,House,79,21925,1,
117,House,79,21926,1,
117,House,79,21927,1,
117,House,79,21929,1,
117,House,79,21930,1,
117,House,79,21931,1,
117,House,79,21934,1,
117,House,79,21935,1,
117,House,79,21936,1,
117,House,79,21937,1,
117,House,79,21938,1,
117,House,79,21939,1,
117,House,79,21940,1,
117,House,79,21941,1,
117,House,79,21942,1,
117,House,79,21944,1,
117,House,79,21945,1,
117,House,79,21946,1,
117,House,79,21948,1,
117,House,79,21949,1,
117,House,79,21950,1,
117,House,79,21951,1,
117,House,79,21952,1,
117,House,79,21953,1,
117,House,79,21954,1,
117,House,79,21955,1,
117,House,79,21956,1,
117,House,79,21959,1,
117,House,79,21961,1,
117,House,79,21962,1,
117,House,79,21964,1,
117,House,79,21965,1,
117,House,79,21966,1,
117,House,79,21968,1,
117,House,79,21969,1,
117,House,79,21970,1,
117,House,79,21971,1,
117,House,79,21972,1,
117,House,79,21973,1,
117,House,79,21974,1,
117,House,79,21975,1,
117,House,79,21977,1,
117,House,79,21978,1,
117,House,79,21979,1,
117,House,79,21981,9,
117,House,79,21983,1,
117,House,79,21985,1,
117,House,79,21986,1,
117,House,79,21987,1,
117,House,79,21988,1,
117,House,79,21989,1,
117,House,79,21990,1,
117,House,79,22100,1,
117,House,79,22101,1,
117,House,79,22102,1,
117,House,79,22103,1,
117,House,79,22104,1,
117,House,79,22105,1,
117,House,79,22106,1,
117,House,79,22107,1,
117,House,79,22108,1,
117,House,79,22109,1,
117,House,79,22110,1,
117,House,79,22111,1,
117,House,79,22112,1,
117,House,79,22113,1,
117,House,79,22114,1,
117,House,79,22115,1,
117,House,79,22116,1,
117,House,79,22117,1,
117,House,79,22118,1,
117,House,79,22119,1,
117,House,79,22120,1,
117,House,79,22121,6,
117,House,79,22122,1,
117,House,79,22123,1,
117,House,79,22124,1,
117,House,79,22125,1,
117,House,79,22126,1,
117,House,79,22127,1,
117,House,79,22128,1,
117,House,79,22129,1,
117,House,79,22130,1,
117,House,79,22131,1,
117,House,79,22132,1,
117,House,79,22133,1,
117,House,79,22134,1,
117,House,79,22135,1,
117,House,79,22136,1,
117,House,79,22137,1,
117,House,79,22138,1,
117,House,79,22139,1,
117,House,79,22140,1,
117,House,79,22141,1,
117,House,79,22142,1,
117,House,79,22143,1,
117,House,79,22144,1,
117,House,79,22145,1,
117,House,79,22146,1,
117,House,79,22147,1,
117,House,79,22148,1,
117,House,79,22149,1,
117,House,79,22150,1,
117,House,79,22151,1,
117,House,79,22152,1,
117,House,79,22153,1,
117,House,79,22154,1,
117,House,79,22155,1,
117,House,79,22156,1,
117,House,79,29106,1,
117,House,79,29109,1,
117,House,79,29312,1,
117,House,79,29317,1,
117,House,79,29323,1,
117,House,79,29337,1,
117,House,79,29339,1,
117,House,79,29346,1,
117,House,79,29368,1,
117,House,79,29377,1,
117,House,79,29378,1,
117,House,79,29379,1,
117,House,79,29393,1,
117,House,79,29504,1,
117,House,79,29550,1,
117,House,79,29561,1,
117,House,79,29571,1,
117,House,79,29573,1,
117,House,79,29588,1,
117,House,79,29701,1,
117,House,79,29707,1,
117,House,79,29710,1,
117,House,79,29717,1,
117,House,79,29729,1,
117,House,79,29741,1,
117,House,79,29759,1,
117,House,79,29760,9,
117,House,79,29762,1,
117,House,79,29768,1,
117,House,79,29769,1,
117,House,79,29776,1,
117,House,79,29778,1,
117,House,79,29901,1,
117,House,79,29903,1,
117,House,79,29908,1,
117,House,79,29910,9,
117,House,79,29911,1,
117,House,79,31101,1,
117,House,79,31102,6,
117,House,79,31103,1,
117,House,79,39301,1,
117,House,79,39305,1,
117,House,79,39307,1,
117,House,79,91980,1,
117,House,80,14066,9,99.5
117,House,80,14854,1,98.2
117,House,80,14863,1,100.0
117,House,80,14873,1,100.0
117,House,80,15019,1,100.0
117,House,80,15029,1,100.0
117,House,80,15410,1,100.0
117,House,80,15433,1,100.0
117,House,80,15438,1,100.0
117,House,80,15446,1,98.9
117,House,80,15454,1,100.0
117,House,80,15616,1,100.0
117,House,80,20104,1,100.0
117,House,80,20107,1,75.9
117,House,80,20119,1,100.0
117,House,80,20122,1,100.0
117,House,80,20124,1,88.9
117,House,80,20136,1,100.0
117,House,80,20138,9,65.6
117,House,80,20145,1,100.0
117,House,80,20301,6,3.9
117,House,80,20305,1,100.0
117,House,80,20307,1,87.6
117,House,80,20310,1,100.0
117,House,80,20316,1,99.4
117,House,80,20321,1,100.0
117,House,80,20322,1,100.0
117,House,80,20329,1,100.0
117,House,80,20340,1,100.0
117,House,80,20342,1,99.4
117,House,80,20343,1,100.0
117,House,80,20344,1,97.7
117,House,80,20355,6,49.7
117,House,80,20356,6,18.7
117,House,80,20501,1,100.0
117,House,80,20504,1,100.0
117,House,80,20517,1,100.0
117,House,80,20518,1,99.3
117,House,80,20519,1,100.0
117,House,80,20521,1,34.8
117,House,80,20522,9,61.5
117,House,80,20527,6,71.0
117,House,80,20529,1,100.0
117,House,80,20530,1,90.9
117,House,80,20533,1,100.0
117,House,80,20535,1,91.7
117,House,80,20537,1,100.0
117,House,80,20538,1,100.0
117,House,80,20542,1,100.0
117,House,80,20702,1,100.0
117,House,80,20703,1,86.2
117,House,80,20704,1,21.1
117,House,80,20705,1,100.0
117,House,80,20706,1,100.0
117,House,80,20708,1,100.0
117,House,80,20709,1,97.8
117,House,80,20712,1,100.0
117,House,80,20723,1,100.0
117,House,80,20724,1,100.0
117,House,80,20725,1,72.8
117,House,80,20729,1,72.2
117,House,80,20733,1,100.0
117,House,80,20738,6,91.2
117,House,80,20748,1,100.0
117,House,80,20749,1,100.0
117,House,80,20750,1,100.0
117,House,80,20755,1,71.9
117,House,80,20756,1,89.0
117,House,80,20757,1,100.0
117,House,80,20758,1,94.4
117,House,80,20759,1,57.7
117,House,80,20762,1,100.0
117,House,80,20902,1,100.0
117,House,80,20903,6,92.9
117,House,80,20907,1,100.0
117,House,80,20909,1,70.0
117,House,80,20916,1,91.7
117,House,80,20920,1,100.0
117,House,80,20926,1,89.2
117,House,80,20927,1,100.0
117,House,80,20934,1,100.0
117,House,80,20944,1,100.0
117,House,80,20946,1,98.2
117,House,80,20952,1,100.0
117,House,80,20954,1,100.0
117,House,80,20955,1,100.0
117,House,80,20958,1,100.0
117,House,80,20959,1,100.0
117,House,80,21101,1,99.5
117,House,80,21102,1,100.0
117,House,80,21103,6,86.0
117,House,80,21105,1,44.9
117,House,80,21106,6,9.5
117,House,80,21108,1,95.5
117,House,80,21110,1,100.0
117,House,80,21116,1,74.1
117,House,80,21118,1,100.0
117,House,80,21123,6,44.1
117,House,80,21128,1,99.3
117,House,80,21132,1,93.3
117,House,80,21139,6,80.8
117,House,80,21140,1,100.0
117,House,80,21142,1,50.7
117,House,80,21148,6,29.9
117,House,80,21149,1,84.8
117,House,80,21150,1,62.4
117,House,80,21162,1,90.6
117,House,80,21163,1,98.9
117,House,80,21165,1,82.8
117,House,80,21167,1,96.3
117,House,80,21172,1,100.0
117,House,80,21174,6,92.9
117,House,80,21178,1,86.1
117,House,80,21179,1,48.3
117,House,80,21187,1,98.0
117,House,80,21188,1,99.0
117,House,80,21191,6,41.1
